-75.406771,6.100882,Vilachuaga
-75.3906408,6.1069745,San Antonio
-75.3752681,6.0884113,Aguas Claras
-75.3353501,6.0833063,El Carmen de Viboral
-75.403116,6.073079,Los Castros
-75.396459,6.090962,El Hoyito
-75.396589,6.082477,La Margarita
-75.350215,6.136613,La Pradera
-75.348082,6.114044,El Encanto
-75.35057,6.129505,La Victoria
-75.4036931,6.1287282,Llano Grande
-75.3741691,6.1536166,Rionegro
-75.310053,6.096096,El Bosque
-75.297614,6.072284,Viboral
-75.315384,6.07566,Betania
-75.321782,6.094674,La Aurora
-75.314496,6.10196,Rivera
-75.5874132,6.1701345,Envigado
-75.5504197,6.1650965,El Escudero
-75.5646677,6.1731742,Loma Esmeralda
-75.5754379,6.1916854,Loma De Los Balsos
-75.5344275,6.1532798,Las Palmas
-75.5386398,6.1693597,San Joaquin
-75.5059928,6.1563458,El Salado
-75.5079,6.1690232,La Explanada
-75.5205774,6.1727254,La Rubiela
-75.5240552,6.1691354,El Rodeo
-75.5347132,6.1821493,Braca Monte
-75.5357229,6.1769886,Las Palmas
-75.5122754,6.1933682,Los Nomos
-75.5116022,6.1894416,La Escondida
-75.5064415,6.1758667,Perico
-75.5110413,6.1845053,La Marta
-75.5099194,6.1796811,Aranzazu
-75.5249528,6.1769886,Las Mercedes
-75.538752,6.1980802,Bucarica
-75.528655,6.2046993,El Plan
-75.5795159,6.2346446,Cerro Nutibara
-75.5324694,6.2084016,La Presidenta
-75.5098072,6.2000996,El Diamante
-75.5680891,6.2018834,Loma De Las Parras
-75.5206896,6.2078406,Plan
-75.5223724,6.214572,Patio Bonito
-75.5081244,6.2051481,Paisandu
-75.555356,6.2291566,La Esmeralda
-75.5142948,6.2373464,La Ceiba
-75.4169145,6.1941536,La Parsela
-75.4064443,6.1518832,Barro Blanco
-75.4302651,6.1744082,El Socorro
-75.4505713,6.1812518,Jamaica
-75.4626877,6.1962851,Bellavista
-75.4385671,6.1536532,Pozo Rubio
-75.4482153,6.1675647,Candilejas
-75.4725604,6.1682378,La Victoria
-75.4726726,6.1792324,San Antonio
-75.4626877,6.1843931,Tucuman
-75.4698678,6.1638625,Manuelita
-75.4648193,6.1768764,La Palma
-75.4823208,6.1717157,El Cebadero
-75.4672875,6.234766,Carco Hondo
-75.442246,6.218235,Canos
-75.478117,6.221153,La Palma
-75.4257775,6.1977436,La Maria
-75.4116,6.19695,Carmin
-75.4970176,6.2284835,Tres Puertas
